Year, Month, Monthly_MSL, Linear_Trend, High_Conf., Low_Conf.
1941,1,-0.057,-0.121,-0.113,-0.128,
1941,2,-0.085,-0.121,-0.113,-0.128,
1941,3,-0.144,-0.121,-0.113,-0.128,
1941,4,-0.140,-0.120,-0.113,-0.128,
1941,5,-0.098,-0.120,-0.113,-0.128,
1941,6,-0.100,-0.120,-0.113,-0.127,
1941,7,-0.106,-0.120,-0.112,-0.127,
1941,8,-0.094,-0.120,-0.112,-0.127,
1941,9,-0.106,-0.120,-0.112,-0.127,
1941,10,-0.120,-0.119,-0.112,-0.127,
1941,11,-0.141,-0.119,-0.112,-0.127,
1941,12,-0.122,-0.119,-0.112,-0.126,
1943,1,-0.161,-0.117,-0.110,-0.124,
1943,2,-0.137,-0.117,-0.109,-0.124,
1943,3,-0.180,-0.116,-0.109,-0.124,
1943,4,-0.128,-0.116,-0.109,-0.123,
1943,5,-0.131,-0.116,-0.109,-0.123,
1943,6,-0.091,-0.116,-0.109,-0.123,
1943,7,-0.091,-0.116,-0.109,-0.123,
1943,8,-0.048,-0.116,-0.109,-0.123,
1943,9,-0.082,-0.115,-0.108,-0.123,
1943,10,-0.047,-0.115,-0.108,-0.122,
1943,11,-0.064,-0.115,-0.108,-0.122,
1943,12,-0.174,-0.115,-0.108,-0.122,
1944,1,-0.133,-0.115,-0.108,-0.122,
1944,2,-0.152,-0.115,-0.108,-0.122,
1944,3,-0.171,-0.114,-0.107,-0.121,
1944,4,-0.116,-0.114,-0.107,-0.121,
1944,5,-0.162,-0.114,-0.107,-0.121,
1944,6,-0.097,-0.114,-0.107,-0.121,
1944,7,-0.091,-0.114,-0.107,-0.121,
1944,8,-0.100,-0.114,-0.107,-0.121,
1944,9,-0.100,-0.113,-0.106,-0.120,
1944,10,-0.111,-0.113,-0.106,-0.120,
1944,11,0.009,-0.113,-0.106,-0.120,
1944,12,-0.100,-0.113,-0.106,-0.120,
1945,1,-0.084,-0.113,-0.106,-0.120,
1945,2,-0.101,-0.113,-0.106,-0.119,
1945,3,-0.059,-0.112,-0.105,-0.119,
1945,4,-0.104,-0.112,-0.105,-0.119,
1945,5,-0.021,-0.112,-0.105,-0.119,
1945,6,-0.073,-0.112,-0.105,-0.119,
1945,7,-0.094,-0.112,-0.105,-0.119,
1945,8,-0.100,-0.112,-0.105,-0.118,
1945,9,-0.091,-0.111,-0.105,-0.118,
1945,10,-0.077,-0.111,-0.104,-0.118,
1945,11,-0.010,-0.111,-0.104,-0.118,
1945,12,0.025,-0.111,-0.104,-0.118,
1946,1,-0.087,-0.111,-0.104,-0.117,
1946,2,-0.091,-0.111,-0.104,-0.117,
1946,3,-0.095,-0.110,-0.104,-0.117,
1946,4,-0.052,-0.110,-0.103,-0.117,
1946,5,-0.092,-0.110,-0.103,-0.117,
1946,6,-0.113,-0.110,-0.103,-0.117,
1946,7,-0.118,-0.110,-0.103,-0.116,
1946,8,-0.066,-0.109,-0.103,-0.116,
1946,9,-0.109,-0.109,-0.103,-0.116,
1946,10,-0.090,-0.109,-0.102,-0.116,
1946,11,-0.095,-0.109,-0.102,-0.116,
1946,12,-0.116,-0.109,-0.102,-0.115,
1947,1,-0.121,-0.109,-0.102,-0.115,
1947,2,-0.031,-0.108,-0.102,-0.115,
1947,3,-0.004,-0.108,-0.102,-0.115,
1947,4,-0.134,-0.108,-0.101,-0.115,
1947,5,-0.073,-0.108,-0.101,-0.115,
1947,6,-0.061,-0.108,-0.101,-0.114,
1947,7,-0.085,-0.108,-0.101,-0.114,
1947,8,-0.103,-0.107,-0.101,-0.114,
1947,9,-0.127,-0.107,-0.101,-0.114,
1947,10,-0.148,-0.107,-0.101,-0.114,
1947,11,-0.010,-0.107,-0.100,-0.113,
1947,12,-0.134,-0.107,-0.100,-0.113,
1948,1,-0.121,-0.107,-0.100,-0.113,
1948,2,-0.143,-0.106,-0.100,-0.113,
1948,3,-0.107,-0.106,-0.100,-0.113,
1948,4,-0.150,-0.106,-0.100,-0.113,
1948,5,-0.061,-0.106,-0.099,-0.112,
1948,6,-0.058,-0.106,-0.099,-0.112,
1948,7,-0.045,-0.106,-0.099,-0.112,
1948,8,-0.094,-0.105,-0.099,-0.112,
1948,9,-0.103,-0.105,-0.099,-0.112,
1948,10,-0.065,-0.105,-0.099,-0.112,
1948,11,-0.101,-0.105,-0.098,-0.111,
1948,12,-0.033,-0.105,-0.098,-0.111,
1949,1,-0.063,-0.105,-0.098,-0.111,
1949,2,-0.067,-0.104,-0.098,-0.111,
1949,3,-0.141,-0.104,-0.098,-0.111,
1949,4,-0.098,-0.104,-0.098,-0.110,
1949,5,-0.125,-0.104,-0.097,-0.110,
1949,6,-0.180,-0.104,-0.097,-0.110,
1949,7,-0.118,-0.104,-0.097,-0.110,
1949,8,-0.091,-0.103,-0.097,-0.110,
1949,9,-0.121,-0.103,-0.097,-0.110,
1949,10,-0.135,-0.103,-0.097,-0.109,
1949,11,-0.080,-0.103,-0.096,-0.109,
1949,12,-0.219,-0.103,-0.096,-0.109,
1950,1,-0.158,-0.102,-0.096,-0.109,
1950,2,-0.131,-0.102,-0.096,-0.109,
1950,3,-0.205,-0.102,-0.096,-0.108,
1950,4,-0.122,-0.102,-0.096,-0.108,
1950,5,-0.198,-0.102,-0.096,-0.108,
1950,6,-0.177,-0.102,-0.095,-0.108,
1950,7,-0.152,-0.101,-0.095,-0.108,
1950,8,-0.127,-0.101,-0.095,-0.108,
1950,9,-0.070,-0.101,-0.095,-0.107,
1950,10,-0.111,-0.101,-0.095,-0.107,
1950,11,-0.028,-0.101,-0.095,-0.107,
1950,12,-0.030,-0.101,-0.094,-0.107,
1951,1,-0.087,-0.100,-0.094,-0.107,
1951,2,-0.095,-0.100,-0.094,-0.106,
1951,3,0.012,-0.100,-0.094,-0.106,
1951,4,-0.067,-0.100,-0.094,-0.106,
1951,5,-0.049,-0.100,-0.094,-0.106,
1951,6,-0.064,-0.100,-0.093,-0.106,
1951,7,-0.097,-0.099,-0.093,-0.106,
1951,8,-0.079,-0.099,-0.093,-0.105,
1951,9,-0.100,-0.099,-0.093,-0.105,
1951,10,-0.096,-0.099,-0.093,-0.105,
1951,11,-0.058,-0.099,-0.093,-0.105,
1951,12,-0.097,-0.099,-0.092,-0.105,
1952,1,-0.054,-0.098,-0.092,-0.104,
1952,2,-0.018,-0.098,-0.092,-0.104,
1952,3,-0.034,-0.098,-0.092,-0.104,
1952,4,-0.079,-0.098,-0.092,-0.104,
1952,5,-0.018,-0.098,-0.092,-0.104,
1952,6,-0.088,-0.098,-0.091,-0.104,
1952,7,-0.130,-0.097,-0.091,-0.103,
1952,8,-0.133,-0.097,-0.091,-0.103,
1952,9,-0.112,-0.097,-0.091,-0.103,
1952,10,-0.138,-0.097,-0.091,-0.103,
1952,11,-0.110,-0.097,-0.091,-0.103,
1952,12,-0.012,-0.096,-0.090,-0.102,
1953,1,0.004,-0.096,-0.090,-0.102,
1953,2,-0.088,-0.096,-0.090,-0.102,
1953,3,-0.037,-0.096,-0.090,-0.102,
1953,4,-0.043,-0.096,-0.090,-0.102,
1953,5,-0.037,-0.096,-0.090,-0.102,
1953,6,-0.116,-0.095,-0.090,-0.101,
1953,7,-0.115,-0.095,-0.089,-0.101,
1953,8,-0.103,-0.095,-0.089,-0.101,
1953,9,-0.088,-0.095,-0.089,-0.101,
1953,10,-0.105,-0.095,-0.089,-0.101,
1953,11,-0.083,-0.095,-0.089,-0.101,
1953,12,-0.100,-0.094,-0.089,-0.100,
1954,1,-0.063,-0.094,-0.088,-0.100,
1954,2,-0.043,-0.094,-0.088,-0.100,
1954,3,-0.074,-0.094,-0.088,-0.100,
1954,4,-0.156,-0.094,-0.088,-0.100,
1954,5,0.024,-0.094,-0.088,-0.099,
1954,6,-0.067,-0.093,-0.088,-0.099,
1954,7,-0.072,-0.093,-0.087,-0.099,
1954,8,-0.075,-0.093,-0.087,-0.099,
1954,9,-0.048,-0.093,-0.087,-0.099,
1954,10,-0.065,-0.093,-0.087,-0.099,
1954,11,-0.083,-0.093,-0.087,-0.098,
1954,12,-0.055,-0.092,-0.087,-0.098,
1955,1,-0.005,-0.092,-0.086,-0.098,
1955,2,-0.101,-0.092,-0.086,-0.098,
1955,3,-0.092,-0.092,-0.086,-0.098,
1955,4,-0.015,-0.092,-0.086,-0.097,
1955,5,-0.064,-0.092,-0.086,-0.097,
1955,6,-0.052,-0.091,-0.086,-0.097,
1955,7,-0.078,-0.091,-0.085,-0.097,
1955,8,-0.072,-0.091,-0.085,-0.097,
1955,9,-0.137,-0.091,-0.085,-0.097,
1955,10,-0.047,-0.091,-0.085,-0.096,
1955,11,-0.034,-0.091,-0.085,-0.096,
1955,12,-0.158,-0.090,-0.085,-0.096,
1956,1,0.013,-0.090,-0.084,-0.096,
1956,2,-0.104,-0.090,-0.084,-0.096,
1956,3,-0.074,-0.090,-0.084,-0.096,
1956,4,-0.040,-0.090,-0.084,-0.095,
1956,5,-0.134,-0.089,-0.084,-0.095,
1956,6,-0.085,-0.089,-0.084,-0.095,
1956,7,-0.072,-0.089,-0.083,-0.095,
1956,8,-0.045,-0.089,-0.083,-0.095,
1956,9,-0.066,-0.089,-0.083,-0.094,
1956,10,-0.117,-0.089,-0.083,-0.094,
1956,11,-0.077,-0.088,-0.083,-0.094,
1956,12,-0.073,-0.088,-0.083,-0.094,
1957,1,-0.151,-0.088,-0.083,-0.094,
1957,2,-0.119,-0.088,-0.082,-0.094,
1957,3,-0.046,-0.088,-0.082,-0.093,
1957,4,-0.168,-0.088,-0.082,-0.093,
1957,5,-0.101,-0.087,-0.082,-0.093,
1957,6,-0.128,-0.087,-0.082,-0.093,
1957,7,-0.069,-0.087,-0.082,-0.093,
1957,8,-0.112,-0.087,-0.081,-0.092,
1957,9,-0.115,-0.087,-0.081,-0.092,
1957,10,-0.093,-0.087,-0.081,-0.092,
1957,11,-0.086,-0.086,-0.081,-0.092,
1957,12,-0.107,-0.086,-0.081,-0.092,
1958,1,0.031,-0.086,-0.081,-0.092,
1958,2,0.006,-0.086,-0.080,-0.091,
1958,3,0.085,-0.086,-0.080,-0.091,
1958,4,0.034,-0.086,-0.080,-0.091,
1958,5,-0.092,-0.085,-0.080,-0.091,
1958,6,-0.097,-0.085,-0.080,-0.091,
1958,7,-0.100,-0.085,-0.080,-0.091,
1958,8,-0.085,-0.085,-0.079,-0.090,
1958,9,-0.057,-0.085,-0.079,-0.090,
1958,10,-0.056,-0.085,-0.079,-0.090,
1958,11,-0.089,-0.084,-0.079,-0.090,
1958,12,-0.113,-0.084,-0.079,-0.090,
1959,1,-0.090,-0.084,-0.079,-0.089,
1959,2,-0.168,-0.084,-0.078,-0.089,
1959,3,-0.116,-0.084,-0.078,-0.089,
1959,4,-0.101,-0.084,-0.078,-0.089,
1959,5,-0.165,-0.083,-0.078,-0.089,
1959,6,-0.091,-0.083,-0.078,-0.089,
1959,7,-0.127,-0.083,-0.078,-0.088,
1959,8,-0.085,-0.083,-0.077,-0.088,
1959,9,-0.097,-0.083,-0.077,-0.088,
1959,10,-0.065,-0.082,-0.077,-0.088,
1959,11,-0.095,-0.082,-0.077,-0.088,
1959,12,-0.033,-0.082,-0.077,-0.088,
1960,1,-0.042,-0.082,-0.077,-0.087,
1960,2,0.033,-0.082,-0.076,-0.087,
1960,3,-0.010,-0.082,-0.076,-0.087,
1960,4,-0.006,-0.081,-0.076,-0.087,
1960,5,0.033,-0.081,-0.076,-0.087,
1960,6,-0.036,-0.081,-0.076,-0.086,
1960,7,-0.054,-0.081,-0.076,-0.086,
1960,8,-0.042,-0.081,-0.075,-0.086,
1960,9,-0.063,-0.081,-0.075,-0.086,
1960,10,-0.053,-0.080,-0.075,-0.086,
1960,11,-0.086,-0.080,-0.075,-0.086,
1960,12,-0.125,-0.080,-0.075,-0.085,
1961,1,-0.106,-0.080,-0.075,-0.085,
1961,2,-0.064,-0.080,-0.074,-0.085,
1961,3,-0.016,-0.080,-0.074,-0.085,
1961,4,0.050,-0.079,-0.074,-0.085,
1961,5,-0.070,-0.079,-0.074,-0.085,
1961,6,-0.128,-0.079,-0.074,-0.084,
1961,7,-0.078,-0.079,-0.074,-0.084,
1961,8,-0.130,-0.079,-0.073,-0.084,
1961,9,-0.094,-0.079,-0.073,-0.084,
1961,10,-0.041,-0.078,-0.073,-0.084,
1961,11,-0.055,-0.078,-0.073,-0.083,
1961,12,-0.052,-0.078,-0.073,-0.083,
1962,1,-0.142,-0.078,-0.073,-0.083,
1962,2,-0.088,-0.078,-0.072,-0.083,
1962,3,-0.013,-0.078,-0.072,-0.083,
1962,4,-0.116,-0.077,-0.072,-0.083,
1962,5,-0.092,-0.077,-0.072,-0.082,
1962,6,-0.119,-0.077,-0.072,-0.082,
1962,7,-0.091,-0.077,-0.072,-0.082,
1962,8,-0.079,-0.077,-0.071,-0.082,
1962,9,-0.079,-0.077,-0.071,-0.082,
1962,10,-0.038,-0.076,-0.071,-0.082,
1962,11,-0.025,-0.076,-0.071,-0.081,
1962,12,-0.018,-0.076,-0.071,-0.081,
1963,1,-0.090,-0.076,-0.071,-0.081,
1963,2,-0.168,-0.076,-0.070,-0.081,
1963,3,-0.095,-0.075,-0.070,-0.081,
1963,4,-0.076,-0.075,-0.070,-0.080,
1963,5,-0.128,-0.075,-0.070,-0.080,
1963,6,-0.113,-0.075,-0.070,-0.080,
1963,7,-0.088,-0.075,-0.070,-0.080,
1963,8,-0.097,-0.075,-0.069,-0.080,
1963,9,-0.097,-0.074,-0.069,-0.080,
1963,10,-0.129,-0.074,-0.069,-0.079,
1963,11,0.012,-0.074,-0.069,-0.079,
1963,12,-0.097,-0.074,-0.069,-0.079,
1964,1,-0.057,-0.074,-0.069,-0.079,
1964,2,-0.046,-0.074,-0.068,-0.079,
1964,3,-0.077,-0.073,-0.068,-0.079,
1964,4,-0.201,-0.073,-0.068,-0.078,
1964,5,-0.119,-0.073,-0.068,-0.078,
1964,6,-0.137,-0.073,-0.068,-0.078,
1964,7,-0.121,-0.073,-0.068,-0.078,
1964,8,-0.091,-0.073,-0.067,-0.078,
1964,9,-0.106,-0.072,-0.067,-0.078,
1964,10,-0.087,-0.072,-0.067,-0.077,
1964,11,-0.077,-0.072,-0.067,-0.077,
1964,12,-0.110,-0.072,-0.067,-0.077,
1965,1,-0.081,-0.072,-0.067,-0.077,
1965,2,-0.073,-0.072,-0.066,-0.077,
1965,3,-0.098,-0.071,-0.066,-0.076,
1965,4,-0.076,-0.071,-0.066,-0.076,
1965,5,-0.101,-0.071,-0.066,-0.076,
1965,6,-0.104,-0.071,-0.066,-0.076,
1965,7,-0.124,-0.071,-0.066,-0.076,
1965,8,-0.127,-0.071,-0.065,-0.076,
1965,9,-0.115,-0.070,-0.065,-0.075,
1965,10,-0.090,-0.070,-0.065,-0.075,
1965,11,-0.074,-0.070,-0.065,-0.075,
1965,12,-0.091,-0.070,-0.065,-0.075,
1966,1,0.019,-0.070,-0.065,-0.075,
1966,2,-0.049,-0.070,-0.064,-0.075,
1966,3,-0.046,-0.069,-0.064,-0.074,
1966,4,-0.070,-0.069,-0.064,-0.074,
1966,5,-0.101,-0.069,-0.064,-0.074,
1966,6,-0.107,-0.069,-0.064,-0.074,
1966,7,-0.048,-0.069,-0.064,-0.074,
1966,8,-0.072,-0.068,-0.063,-0.074,
1966,9,-0.027,-0.068,-0.063,-0.073,
1966,10,-0.141,-0.068,-0.063,-0.073,
1966,11,-0.086,-0.068,-0.063,-0.073,
1966,12,-0.079,-0.068,-0.063,-0.073,
1967,1,-0.045,-0.068,-0.063,-0.073,
1967,2,-0.098,-0.067,-0.062,-0.072,
1967,3,-0.098,-0.067,-0.062,-0.072,
1967,4,0.001,-0.067,-0.062,-0.072,
1967,5,-0.015,-0.067,-0.062,-0.072,
1967,6,-0.100,-0.067,-0.062,-0.072,
1967,7,-0.069,-0.067,-0.062,-0.072,
1967,8,-0.100,-0.066,-0.061,-0.071,
1967,9,-0.094,-0.066,-0.061,-0.071,
1967,10,-0.114,-0.066,-0.061,-0.071,
1967,11,-0.110,-0.066,-0.061,-0.071,
1967,12,-0.046,-0.066,-0.061,-0.071,
1968,1,-0.151,-0.066,-0.061,-0.071,
1968,2,-0.055,-0.065,-0.060,-0.070,
1968,3,-0.034,-0.065,-0.060,-0.070,
1968,4,-0.104,-0.065,-0.060,-0.070,
1968,5,-0.012,-0.065,-0.060,-0.070,
1968,6,0.007,-0.065,-0.060,-0.070,
1968,7,-0.097,-0.065,-0.060,-0.070,
1968,8,-0.085,-0.064,-0.059,-0.069,
1968,9,-0.079,-0.064,-0.059,-0.069,
1968,10,-0.093,-0.064,-0.059,-0.069,
1968,11,-0.010,-0.064,-0.059,-0.069,
1968,12,-0.055,-0.064,-0.059,-0.069,
1969,1,-0.112,-0.064,-0.059,-0.069,
1969,2,0.030,-0.063,-0.058,-0.068,
1969,3,-0.040,-0.063,-0.058,-0.068,
1969,4,-0.089,-0.063,-0.058,-0.068,
1969,5,-0.092,-0.063,-0.058,-0.068,
1969,6,-0.058,-0.063,-0.058,-0.068,
1969,7,-0.042,-0.062,-0.058,-0.067,
1969,8,-0.024,-0.062,-0.057,-0.067,
1969,9,0.010,-0.062,-0.057,-0.067,
1969,10,-0.020,-0.062,-0.057,-0.067,
1969,11,0.012,-0.062,-0.057,-0.067,
1969,12,0.046,-0.062,-0.057,-0.067,
1970,1,0.016,-0.061,-0.056,-0.066,
1970,2,-0.034,-0.061,-0.056,-0.066,
1970,3,-0.049,-0.061,-0.056,-0.066,
1970,4,-0.034,-0.061,-0.056,-0.066,
1970,5,-0.101,-0.061,-0.056,-0.066,
1970,6,-0.073,-0.061,-0.056,-0.066,
1970,7,-0.066,-0.060,-0.055,-0.065,
1970,8,-0.011,-0.060,-0.055,-0.065,
1970,9,-0.033,-0.060,-0.055,-0.065,
1970,10,-0.050,-0.060,-0.055,-0.065,
1970,11,0.030,-0.060,-0.055,-0.065,
1970,12,0.073,-0.060,-0.055,-0.065,
1971,1,-0.008,-0.059,-0.054,-0.064,
1971,2,-0.037,-0.059,-0.054,-0.064,
1971,3,-0.019,-0.059,-0.054,-0.064,
1971,4,-0.022,-0.059,-0.054,-0.064,
1971,5,-0.021,-0.059,-0.054,-0.064,
1971,6,-0.064,-0.059,-0.054,-0.064,
1971,7,-0.078,-0.058,-0.053,-0.063,
1971,8,-0.085,-0.058,-0.053,-0.063,
1971,9,-0.070,-0.058,-0.053,-0.063,
1971,10,-0.035,-0.058,-0.053,-0.063,
1971,11,-0.003,-0.058,-0.053,-0.063,
1971,12,-0.094,-0.058,-0.053,-0.063,
1972,1,-0.100,-0.057,-0.052,-0.062,
1972,2,-0.055,-0.057,-0.052,-0.062,
1972,3,-0.028,-0.057,-0.052,-0.062,
1972,4,-0.028,-0.057,-0.052,-0.062,
1972,5,-0.028,-0.057,-0.052,-0.062,
1972,6,-0.021,-0.057,-0.052,-0.062,
1972,7,-0.039,-0.056,-0.051,-0.061,
1972,8,-0.051,-0.056,-0.051,-0.061,
1972,9,-0.012,-0.056,-0.051,-0.061,
1972,10,-0.071,-0.056,-0.051,-0.061,
1972,11,0.027,-0.056,-0.051,-0.061,
1972,12,0.034,-0.055,-0.050,-0.060,
1973,1,0.010,-0.055,-0.050,-0.060,
1973,2,-0.000,-0.055,-0.050,-0.060,
1973,3,0.017,-0.055,-0.050,-0.060,
1973,4,0.028,-0.055,-0.050,-0.060,
1973,5,0.012,-0.055,-0.050,-0.060,
1973,6,-0.033,-0.054,-0.049,-0.059,
1973,7,-0.030,-0.054,-0.049,-0.059,
1973,8,-0.024,-0.054,-0.049,-0.059,
1973,9,-0.039,-0.054,-0.049,-0.059,
1973,10,-0.056,-0.054,-0.049,-0.059,
1973,11,-0.089,-0.054,-0.049,-0.059,
1973,12,-0.039,-0.053,-0.048,-0.058,
1974,1,-0.023,-0.053,-0.048,-0.058,
1974,2,-0.049,-0.053,-0.048,-0.058,
1974,3,-0.141,-0.053,-0.048,-0.058,
1974,4,-0.067,-0.053,-0.048,-0.058,
1974,5,-0.043,-0.053,-0.048,-0.058,
1974,6,-0.052,-0.052,-0.047,-0.057,
1974,7,-0.020,-0.052,-0.047,-0.057,
1974,8,-0.094,-0.052,-0.047,-0.057,
1974,9,-0.039,-0.052,-0.047,-0.057,
1974,10,-0.148,-0.052,-0.047,-0.057,
1974,11,-0.052,-0.052,-0.047,-0.057,
1974,12,-0.018,-0.051,-0.046,-0.056,
1975,1,-0.066,-0.051,-0.046,-0.056,
1975,2,-0.058,-0.051,-0.046,-0.056,
1975,3,-0.059,-0.051,-0.046,-0.056,
1975,4,-0.031,-0.051,-0.046,-0.056,
1975,5,-0.061,-0.051,-0.045,-0.056,
1975,6,-0.052,-0.050,-0.045,-0.055,
1975,7,-0.054,-0.050,-0.045,-0.055,
1975,8,-0.027,-0.050,-0.045,-0.055,
1975,9,-0.076,-0.050,-0.045,-0.055,
1975,10,-0.020,-0.050,-0.045,-0.055,
1975,11,-0.019,-0.050,-0.044,-0.055,
1975,12,-0.030,-0.049,-0.044,-0.054,
1976,1,-0.045,-0.049,-0.044,-0.054,
1976,2,-0.055,-0.049,-0.044,-0.054,
1976,3,-0.062,-0.049,-0.044,-0.054,
1976,4,-0.043,-0.049,-0.044,-0.054,
1976,5,-0.101,-0.048,-0.043,-0.054,
1976,6,-0.104,-0.048,-0.043,-0.053,
1976,7,-0.027,-0.048,-0.043,-0.053,
1976,8,-0.051,-0.048,-0.043,-0.053,
1976,9,-0.024,-0.048,-0.043,-0.053,
1976,10,-0.050,-0.048,-0.043,-0.053,
1976,11,-0.119,-0.047,-0.042,-0.053,
1976,12,-0.171,-0.047,-0.042,-0.052,
1977,1,-0.057,-0.047,-0.042,-0.052,
1977,2,-0.085,-0.047,-0.042,-0.052,
1977,3,-0.025,-0.047,-0.042,-0.052,
1977,4,-0.125,-0.047,-0.041,-0.052,
